file_name,isin,identifier
20130116_EIX-EdMisEnergy_CDS_deliverable-obligations,US281023AN10,20130116_EIX-EdMisEnergy_CDS
20130116_EIX-EdMisEnergy_CDS_deliverable-obligations,US281023AR24,20130116_EIX-EdMisEnergy_CDS
20130116_EIX-EdMisEnergy_CDS_deliverable-obligations,US281023AU52,20130116_EIX-EdMisEnergy_CDS
20130116_EIX-EdMisEnergy_CDS_deliverable-obligations,US281023AS07,20130116_EIX-EdMisEnergy_CDS
20130116_EIX-EdMisEnergy_CDS_deliverable-obligations,USU27811AE58,20130116_EIX-EdMisEnergy_CDS
20130116_EIX-EdMisEnergy_CDS_deliverable-obligations,US281023AX91,20130116_EIX-EdMisEnergy_CDS
20130116_EIX-EdMisEnergy_CDS_deliverable-obligations,US281023BA89,20130116_EIX-EdMisEnergy_CDS
