file_name,isin,Regulation,identifier
20210113_EUROPMO_CDS_deliverable-obligations,XS1706202758,Rule144A,20210113_EUROPMO_CDS
20210113_EUROPMO_CDS_deliverable-obligations,XS1706202758,RegulationS,20210113_EUROPMO_CDS
20210113_EUROPMO_CDS_deliverable-obligations,XS1706202592,Rule144A,20210113_EUROPMO_CDS
20210113_EUROPMO_CDS_deliverable-obligations,XS1706202592,RegulationS,20210113_EUROPMO_CDS
20210113_EUROPMO_CDS_deliverable-obligations,XS1983376176,Rule144A,20210113_EUROPMO_CDS
20210113_EUROPMO_CDS_deliverable-obligations,XS1983376176,RegulationS,20210113_EUROPMO_CDS
20210113_EUROPMO_CDS_deliverable-obligations,XS1983375871,Rule144A,20210113_EUROPMO_CDS
20210113_EUROPMO_CDS_deliverable-obligations,XS1983375871,RegulationS,20210113_EUROPMO_CDS
