file_name,isin,cusip,identifier
20081106_kaupth_deliverable-obligations.xls,XS0194805429,X4339CAV3,20081106_kaupth_Subordinated
20081106_kaupth_deliverable-obligations.xls,XS0212356363,,20081106_kaupth_Subordinated
20081106_kaupth_deliverable-obligations.xls,US48632JAA16,48632JAA1,20081106_kaupth_Subordinated
20081106_kaupth_deliverable-obligations.xls,US48632HAA59,,20081106_kaupth_Subordinated
