file_name,isin,cusip,identifier
20090415_rouse_CDS_deliverable-obligations,US779273AG68,779273AG6,20090415_rouse_CDS
20090415_rouse_CDS_deliverable-obligations,US779282AA06,779282AA0,20090415_rouse_CDS
20090415_rouse_CDS_deliverable-obligations,US779273AF85,779273AF8,20090415_rouse_CDS
20090415_rouse_CDS_deliverable-obligations,US779273AE11,779273AE1,20090415_rouse_CDS
20090415_rouse_CDS_deliverable-obligations,US779273AH42,779273AH4,20090415_rouse_CDS
