file_name,isin,cusip,identifier
20081006_famefrmc_deliverable-obligations.xls,US3133F2WC57,3133F2WC5,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F2WD31,3133F2WD3,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F2WE14,3133F2WE1,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F2WL56,3133F2WL5,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F2WM30,3133F2WM3,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F2WU55,3133F2WU5,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F2WV39,3133F2WV3,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F2XC49,3133F2XC4,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F2XD22,3133F2XD2,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F2XN04,3133F2XN0,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F2XU47,3133F2XU4,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F2YB56,3133F2YB5,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F2YF60,3133F2YF6,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F2YH27,3133F2YH2,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F2YK55,3133F2YK5,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F2YP43,3133F2YP4,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F2YQ26,3133F2YQ2,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F2YV11,3133F2YV1,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F2ZE86,3133F2ZE8,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F2ZF51,3133F2ZF5,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F2ZK47,3133F2ZK4,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F2ZM03,3133F2ZM0,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F2ZN85,3133F2ZN8,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F2ZV02,3133F2ZV0,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X1PA94,3128X1PA9,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X4XT33,3128X4XT3,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X4XV88,3128X4XV8,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X53A40,3128X53A4,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X56Z63,3128X56Z6,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X5L710,3128X5L71,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X5SL37,3128X5SL3,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X5TF59,3128X5TF5,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X5TV00,3128X5TV0,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X5TW82,3128X5TW8,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X5TX65,3128X5TX6,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X5U489,3128X5U48,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X5VC90,3128X5VC9,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X62M78,3128X62M7,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X62Z81,3128X62Z8,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X66T85,3128X66T8,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X66X97,3128X66X9,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X6BF25,3128X6BF2,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X6C956,3128X6C95,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X6F355,3128X6F35,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X6F686,3128X6F68,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X6G676,3128X6G67,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X6H336,3128X6H33,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X6J316,3128X6J31,20081006_famefrmc_Freddie-Mac-Senior
