file_name,isin,identifier
20111213_PMI_CDS_deliverable-obligations,US69344MAH43,20111213_PMI_CDS
20111213_PMI_CDS_deliverable-obligations,US69344MAK71,20111213_PMI_CDS
20111213_PMI_CDS_deliverable-obligations,US69344MAJ09,20111213_PMI_CDS
