file_name,isin,Regulation,identifier
20091215_hellas_CDS-Subordinated_deliverable-obligations.xls,XS0280259556,RegulationS,20091215_hellas_CDS-Subordinated
20091215_hellas_CDS-Subordinated_deliverable-obligations.xls,XS0280260133,Rule144A,20091215_hellas_CDS-Subordinated
20091215_hellas_CDS-Subordinated_deliverable-obligations.xls,USX9096RAA87,RegulationS,20091215_hellas_CDS-Subordinated
20091215_hellas_CDS-Subordinated_deliverable-obligations.xls,US88706QAA22,Rule144A,20091215_hellas_CDS-Subordinated
