file_name,isin,identifier
20111129_DYNHLD_CDS_deliverable-obligations,US26816LAG77,20111129_DYNHLD_CDS
20111129_DYNHLD_CDS_deliverable-obligations,US26816LAX01,20111129_DYNHLD_CDS
20111129_DYNHLD_CDS_deliverable-obligations,US26816LBB71,20111129_DYNHLD_CDS
20111129_DYNHLD_CDS_deliverable-obligations,US26816LAT98,20111129_DYNHLD_CDS
20111129_DYNHLD_CDS_deliverable-obligations,US629121AF11,20111129_DYNHLD_CDS
20111129_DYNHLD_CDS_deliverable-obligations,US26816LAW28,20111129_DYNHLD_CDS
20111129_DYNHLD_CDS_deliverable-obligations,US629121AC89,20111129_DYNHLD_CDS
