file_name,isin,identifier
20101210_ABK_CDS_deliverable-obligations,USO23139AA61,20101210_ABK_CDS
20101210_ABK_CDS_deliverable-obligations,US023139AG32,20101210_ABK_CDS
20101210_ABK_CDS_deliverable-obligations,US023139AB45,20101210_ABK_CDS
20101210_ABK_CDS_deliverable-obligations,US023139AE83,20101210_ABK_CDS
