file_name,isin,identifier
20180502_NOVOBAN_CDS-Bucket_deliverable-obligations,XS0210172721,20180502_NOVOBAN_CDS-Bucket
20180502_NOVOBAN_CDS-Bucket_deliverable-obligations,XS0877741479,20180502_NOVOBAN_CDS-Bucket
20180502_NOVOBAN_CDS-Bucket_deliverable-obligations,XS1058257905,20180502_NOVOBAN_CDS-Bucket
