file_name,cusip,identifier
20171011_TOY_CDS-Senior_deliverable-obligations,892335AL4,20171011_TOY_CDS-Senior
20171011_TOY_CDS-Senior_deliverable-obligations,892335AC4,20171011_TOY_CDS-Senior
20171011_TOY_CDS-Senior_deliverable-obligations,87266LAA7,20171011_TOY_CDS-Senior
