file_name,isin,identifier
20091120_citgrp_CDS_deliverable-obligations,US12557WNV99,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,XS0268935698,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,XS0201605192,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US125568AE52,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WPD73,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WB676,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WB916,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WB346,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,XS0275670965,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WPV71,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WPM72,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US125581CU04,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US125581CT31,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WSY83,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WTF85,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WQD64,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WQM63,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WTM37,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WRD55,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WQV62,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US125581AB41,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WA686,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,XS0234935434,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WC419,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WC823,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US125577AZ98,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WSK89,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WSN29,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WSS16,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WSF94,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12560PEP27,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WBC47,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WBJ99,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WBF77,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WAZ41,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WSW28,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WBQ33,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WTC54,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WBW01,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WBM29,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WBT71,20091120_citgrp_CDS
