file_name,isin,Regulation,identifier
20180425_NBLGP_CDS_deliverable-obligations.xls,XS0906440333,,20180425_NBLGP_CDS
20180425_NBLGP_CDS_deliverable-obligations.xls,USG6542TAE13,RegulationS,20180425_NBLGP_CDS
20180425_NBLGP_CDS_deliverable-obligations.xls,US65504RAD61,Rule144A,20180425_NBLGP_CDS
20180425_NBLGP_CDS_deliverable-obligations.xls,XS1577338772,,20180425_NBLGP_CDS
