file_name,isin,identifier
20171005_BPESP_CDS-2003_deliverable-obligations,XS1414827003,20171005_BPESP_CDS-2003-Bucket-2
20171005_BPESP_CDS-2003_deliverable-obligations,XS1169791529,20171005_BPESP_CDS-2003-Bucket-2
