file_name,isin,cusip,identifier
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US25457VAU08,25457VAU0,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US25457VAV80,25457VAV8,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US25457VAW63,25457VAW6,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US25457VAX47,25457VAX4,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US25457VAY20,25457VAY2,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US25457VAZ94,25457VAZ9,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US25457VBA35,25457VBA3,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US25457VBB18,25457VBB1,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US32029HAA05,32029HAA0,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US32029HAB87,32029HAB8,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US32029HAC60,32029HAC6,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US395385AT48,395385AT4,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US395385AU11,395385AU1,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US395385AW76,395385AW7,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US395385AZ08,395385AZ0,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US39538WCZ95,39538WCZ9,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US39538WGB81,39538WGB8,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US39538WGD48,39538WGD4,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US39538WHB72,39538WHB7,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US41161PLT83,41161PLT8,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US41161PQT39,41161PQT3,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US41161PQW67,41161PQW6,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US41161PRP08,41161PRP0,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US41161PRR63,41161PRR6,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US41161PTM58,41161PTM5,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US41161PYV92,41161PYV9,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US41161PYY32,41161PYY3,20100604_ABK-AssurCorp_CDS
