file_name,isin,cusip,identifier
20081006_famefrmc_deliverable-obligations.xls,US3136F2B314,3136F2B31,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F3XF89,3136F3XF8,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F83M59,3136F83M5,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F8FP50,3136F8FP5,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F8H813,3136F8H81,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F8LW38,3136F8LW3,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F8M516,3136F8M51,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F8M938,3136F8M93,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F8R564,3136F8R56,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F8V855,3136F8V85,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F8W507,3136F8W50,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F8YT61,3136F8YT6,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F8ZM00,3136F8ZM0,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F9DQ35,3136F9DQ3,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F9E909,3136F9E90,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F9FN85,3136F9FN8,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F9PV91,3136F9PV9,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F9RQ88,3136F9RQ8,20081006_famefrmc_Fannie-Mae-Senior
