file_name,isin,identifier
20120329_ERCIFT_CDS_deliverable-obligations,XS0264262352,20120329_ERCIFT_CDS
20120329_ERCIFT_CDS_deliverable-obligations,XS0264261974,20120329_ERCIFT_CDS
