file_name,isin,identifier
20111109_JVC_CDS_deliverable-obligations.xls,JP374620B7L7,20111109_JVC_CDS
20111109_JVC_CDS_deliverable-obligations.xls,JP374620A7L8,20111109_JVC_CDS
