file_name,isin,identifier
20181127_NOVOBAN_CDS-Senior_deliverable-obligations,XS0772553037,20181127_NOVOBAN_CDS-Senior
20181127_NOVOBAN_CDS-Senior_deliverable-obligations,XS0210172721,20181127_NOVOBAN_CDS-Senior
20181127_NOVOBAN_CDS-Senior_deliverable-obligations,XS0877741479,20181127_NOVOBAN_CDS-Senior
20181127_NOVOBAN_CDS-Senior_deliverable-obligations,XS1058257905,20181127_NOVOBAN_CDS-Senior
